,numzan,numgroup,numclient,type1,type2,type3,online,sex,datebirth,age
449,401399351,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
450,401402612,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
451,401407632,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
452,401410911,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
453,401416145,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
454,401420299,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
455,401428837,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
456,401468967,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
457,401526549,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
458,401530226,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
459,401536258,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
460,401538553,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
461,401542034,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
462,401544413,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
463,401551843,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
464,401558637,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
465,401569651,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
466,401573868,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
467,401576371,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
468,401580962,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
469,401583971,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
470,401588569,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
471,401592811,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
472,401608967,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
473,401612464,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
474,401623240,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
475,401626953,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
476,401632780,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
477,401636622,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
478,401641378,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
479,401658571,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
480,401757783,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
481,401769268,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
482,401774191,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
483,401837363,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
484,401844518,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
485,401848898,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
486,401857345,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
487,401883770,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
488,401906305,801348681,101385462,Рисование,ОНЛАЙН Рисование,ОНЛАЙН Основы академического рисунка и живописи,Да,Женщина,1949-01-12,74
